session,trialno,difficulty,accuracy,period_in_trial,step_reached,durPeriodTotal,FixNb,FixNbInL,FixNbInR,FixNbInT,FixNbNoAOI,FixTotDurInL,FixTotDurInR,FixTotDurInT,FixTotDurInNoAOI,LookNb,LookNbInL,LookNbInR,LookNbInT,LookNbNoAOI,LookTotDurInL,LookTotDurInR,LookTotDurInT,NbSwitches,objL,objR,objT,sideChosen,sideMatch,timePeriodStarts,timePeriodEnds
curE055a,27,Easy,0.0,decision,3,1944,4,1,1,2,0,364,218,840,0,3,1,1,1,0,364,218,864,2,O-4-B-2.png,V-4-F-1.png,O-4-B-2.png,right,left,5632.0,6690.0
curE055a,29,Easy,0.0,exploration,3,2898,3,1,1,1,0,560,174,478,0,2,1,1,0,0,630,174,542,1,A-1-C-3.png,F-3-A-1.png,F-3-A-1.png,left,right,1550.0,4008.0
curE055a,29,Easy,0.0,decision,3,2116,6,2,0,3,1,262,0,624,168,2,1,0,1,0,282,0,690,1,A-1-C-3.png,F-3-A-1.png,F-3-A-1.png,left,right,4010.0,4640.0
curE055a,31,Easy,1.0,exploration,3,2330,3,2,0,1,0,756,0,360,0,3,2,0,1,0,756,0,360,1,A-4-I-2.png,F-2-G-1.png,A-4-I-2.png,left,left,1606.0,3930.0
curE055a,31,Easy,1.0,decision,3,1466,4,2,0,2,0,292,0,356,0,2,1,0,1,0,340,0,376,1,A-4-I-2.png,F-2-G-1.png,A-4-I-2.png,left,left,3932.0,5880.0
curE055a,32,Easy,1.0,exploration,3,2460,5,4,0,1,0,1608,0,472,0,1,1,0,0,0,1774,0,534,1,V-4-F-2.png,O-3-B-4.png,V-4-F-2.png,left,left,1464.0,5072.0
curE055a,32,Easy,1.0,decision,3,632,2,2,0,0,0,482,0,0,0,1,1,0,0,0,482,0,0,1,V-4-F-2.png,O-3-B-4.png,V-4-F-2.png,left,left,5074.0,6970.0
curE055a,36,Medium,0.0,exploration,3,2326,5,3,1,1,0,974,198,730,0,3,2,1,0,0,1042,198,788,2,A-3-E-1.png,A-1-D-1.png,A-1-D-1.png,left,right,1482.0,3806.0
curE055a,36,Medium,0.0,decision,3,1950,4,2,0,2,0,454,0,1320,0,2,1,0,1,0,482,0,1372,1,A-3-E-1.png,A-1-D-1.png,A-1-D-1.png,left,right,3808.0,11436.0
curE055a,44,Medium,1.0,exploration,3,3630,8,1,4,3,0,230,1418,514,56,5,1,2,2,0,230,1510,558,2,A-4-I-1.png,A-2-F-3.png,A-4-I-1.png,left,left,1478.0,3808.0
curE055a,44,Medium,1.0,decision,3,1834,3,1,0,2,0,450,0,294,0,1,0,0,1,0,0,0,364,0,A-4-I-1.png,A-2-F-3.png,A-4-I-1.png,left,left,3810.0,5806.0
curE055a,46,Hard,0.0,exploration,3,5514,13,2,9,1,1,318,3590,466,216,5,2,3,0,0,318,3802,528,3,V-3-B-1.png,V-3-G-4.png,V-3-G-4.png,left,right,1492.0,6454.0
curE055a,46,Hard,0.0,decision,3,2616,3,0,1,2,0,0,188,1998,0,1,0,0,1,0,0,212,2038,0,V-3-B-1.png,V-3-G-4.png,V-3-G-4.png,left,right,6456.0,7488.0
curE055a,49,Medium,0.0,exploration,3,14376,23,19,3,1,0,6246,848,238,0,8,4,3,1,0,6968,848,238,3,A-2-F-1.png,A-3-B-4.png,A-2-F-1.png,right,left,1522.0,6750.0
curE055a,49,Medium,0.0,decision,3,1234,2,1,0,1,0,366,0,456,0,2,1,0,1,0,366,0,456,1,A-2-F-1.png,A-3-B-4.png,A-2-F-1.png,right,left,6752.0,8298.0
curE055a,50,Medium,0.0,exploration,3,2332,6,3,2,1,0,754,514,472,0,3,2,1,0,0,852,542,528,2,F-2-G-4.png,F-4-E-2.png,F-2-G-4.png,right,left,1518.0,3844.0
curE055a,50,Medium,0.0,decision,3,1998,3,1,0,2,0,530,0,1390,8,1,0,0,1,0,530,0,1460,0,F-2-G-4.png,F-4-E-2.png,F-2-G-4.png,right,left,3846.0,5026.0
curE055a,54,Easy,0.0,exploration,3,2650,4,0,2,2,0,0,370,950,0,2,0,1,1,0,0,434,968,1,F-3-H-3.png,O-2-J-2.png,O-2-J-2.png,left,right,1478.0,3806.0
curE055a,54,Easy,0.0,decision,3,932,3,2,0,1,0,470,0,358,0,2,1,0,1,0,470,0,358,1,F-3-H-3.png,O-2-J-2.png,O-2-J-2.png,left,right,3808.0,4956.0
curE055a,55,Easy,0.0,exploration,3,5230,6,3,2,1,0,1396,758,466,0,4,3,1,0,0,1446,822,528,2,V-4-A-4.png,O-1-I-4.png,V-4-A-4.png,right,left,1264.0,7372.0
curE055a,55,Easy,0.0,decision,3,1548,4,0,1,3,0,0,472,860,0,1,0,0,1,0,0,534,1006,0,V-4-A-4.png,O-1-I-4.png,V-4-A-4.png,right,left,7374.0,10288.0
curE055a,59,Easy,1.0,exploration,3,16728,31,13,17,1,0,4848,5228,456,64,15,9,6,0,0,5042,5842,522,9,V-1-B-3.png,O-1-D-1.png,V-1-B-3.png,left,left,1260.0,4308.0
curE055a,59,Easy,1.0,decision,3,1166,4,2,0,2,0,326,0,488,0,2,1,0,1,0,428,0,554,1,V-1-B-3.png,O-1-D-1.png,V-1-B-3.png,left,left,4310.0,7622.0
curE055a,60,Medium,0.0,exploration,3,2330,5,1,2,2,0,118,570,1090,0,3,1,1,1,0,118,594,1142,2,V-3-G-4.png,V-4-A-4.png,V-3-G-4.png,right,left,1468.0,7792.0
curE055a,60,Medium,0.0,decision,3,1150,3,1,0,2,0,528,0,562,4,1,0,0,1,0,528,0,618,0,V-3-G-4.png,V-4-A-4.png,V-3-G-4.png,right,left,7794.0,9092.0
curE056a,7,Easy,1.0,exploration,3,4978,12,7,4,1,0,2568,1228,476,0,3,2,1,0,0,2828,1342,528,2,O-3-H-1.png,V-4-F-2.png,O-3-H-1.png,left,left,3106.0,10302.0
curE056a,7,Easy,1.0,decision,3,1950,4,1,0,3,0,358,0,1246,0,2,1,0,1,0,358,0,1370,1,O-3-H-1.png,V-4-F-2.png,O-3-H-1.png,left,left,10304.0,11718.0
curE056a,8,Easy,1.0,exploration,3,3932,10,4,4,2,0,1566,976,760,0,4,2,1,1,0,1710,1128,808,3,A-1-C-3.png,V-3-G-4.png,A-1-C-3.png,left,left,1544.0,6520.0
curE056a,8,Easy,1.0,decision,3,1584,4,1,0,3,0,470,0,874,0,1,0,0,1,0,542,0,1040,0,A-1-C-3.png,V-3-G-4.png,A-1-C-3.png,left,left,6522.0,8470.0
curE056a,10,Medium,0.0,exploration,3,8880,18,5,12,1,0,2210,4484,486,0,6,3,3,0,0,2298,4890,544,4,O-3-H-2.png,O-1-C-3.png,O-1-C-3.png,left,right,1532.0,4448.0
curE056a,10,Medium,0.0,decision,3,2166,5,0,1,3,1,0,460,1162,198,1,0,0,1,0,0,0,1248,0,O-3-H-2.png,O-1-C-3.png,O-1-C-3.png,left,right,4450.0,6474.0
curE056a,11,Medium,1.0,exploration,3,4132,8,2,4,2,0,464,1824,1096,0,4,1,2,1,0,502,1976,1154,2,V-4-G-3.png,V-1-A-4.png,V-1-A-4.png,right,right,7524.0,16402.0
curE056a,11,Medium,1.0,decision,3,1566,4,1,0,3,0,482,0,848,0,1,0,0,1,0,536,0,990,0,V-4-G-3.png,V-1-A-4.png,V-1-A-4.png,right,right,16404.0,18568.0
curE056a,12,Medium,0.0,exploration,3,4932,11,7,0,2,2,1688,0,320,888,1,1,0,0,0,1812,0,360,1,F-4-E-4.png,F-3-H-3.png,F-3-H-3.png,left,right,1460.0,5590.0
curE056a,12,Medium,0.0,decision,3,1998,3,1,0,2,0,532,0,1394,4,1,0,0,1,0,532,0,1462,0,F-4-E-4.png,F-3-H-3.png,F-3-H-3.png,left,right,5592.0,7156.0
curE056a,13,Medium,1.0,exploration,3,5928,8,7,0,1,0,3208,0,464,0,2,2,0,0,0,3500,0,532,1,V-2-A-4.png,V-3-B-1.png,V-2-A-4.png,left,left,1594.0,6524.0
curE056a,13,Medium,1.0,decision,3,1266,3,1,0,2,0,528,0,674,2,1,0,0,1,0,528,0,736,0,V-2-A-4.png,V-3-B-1.png,V-2-A-4.png,left,left,6526.0,8522.0
curE056a,14,Medium,0.0,exploration,3,2780,7,3,3,1,0,864,962,468,0,3,2,1,0,0,970,1058,540,1,F-4-E-4.png,F-2-G-1.png,F-2-G-1.png,left,right,2246.0,8172.0
curE056a,14,Medium,0.0,decision,3,1734,3,2,0,1,0,488,0,1156,0,2,1,0,1,0,488,0,1156,1,F-4-E-4.png,F-2-G-1.png,F-2-G-1.png,left,right,8174.0,9438.0
curE056a,20,Easy,1.0,exploration,3,2332,5,1,3,1,0,592,876,560,0,2,1,1,0,0,592,1012,612,2,A-3-F-3.png,V-4-G-3.png,A-3-F-3.png,left,left,1670.0,4000.0
curE056a,20,Easy,1.0,decision,3,1784,3,0,1,2,0,0,540,1166,8,1,0,0,1,0,0,540,1236,0,A-3-F-3.png,V-4-G-3.png,A-3-F-3.png,left,left,4002.0,5066.0
curE056a,21,Easy,0.0,exploration,3,2332,4,3,0,1,0,610,0,1270,0,1,1,0,0,0,782,0,1348,1,V-2-A-4.png,O-4-H-4.png,O-4-H-4.png,left,right,1578.0,12288.0
curE056a,21,Easy,0.0,decision,3,1066,3,2,0,1,0,464,0,490,0,2,1,0,1,0,464,0,490,1,V-2-A-4.png,O-4-H-4.png,O-4-H-4.png,left,right,12290.0,14622.0
curE056a,22,Easy,1.0,exploration,3,10712,19,8,10,1,0,2800,4916,128,0,8,4,3,1,0,3030,5206,128,4,V-4-F-1.png,O-2-G-4.png,V-4-F-1.png,left,left,2062.0,5124.0
curE056a,22,Easy,1.0,decision,3,2334,3,1,0,2,0,430,0,1204,0,1,0,0,1,0,508,10,1306,0,V-4-F-1.png,O-2-G-4.png,V-4-F-1.png,left,left,5126.0,6474.0
curE056a,23,Easy,1.0,exploration,3,3064,5,1,2,2,0,570,504,1568,0,3,1,1,1,0,570,624,1628,2,V-1-A-4.png,F-4-E-3.png,V-1-A-4.png,left,left,2742.0,6488.0
curE056a,23,Easy,1.0,decision,3,1350,3,2,0,1,0,462,0,772,0,2,1,0,1,0,462,0,772,1,V-1-A-4.png,F-4-E-3.png,V-1-A-4.png,left,left,6490.0,8622.0
curE056a,24,Medium,0.0,exploration,3,3748,6,4,1,1,0,1906,374,472,0,2,1,1,0,0,2082,374,526,2,A-2-F-4.png,A-4-I-1.png,A-4-I-1.png,left,right,1890.0,7152.0
curE056a,24,Medium,0.0,decision,3,2134,5,1,0,4,0,432,0,1412,0,1,0,0,1,0,542,0,1586,0,A-2-F-4.png,A-4-I-1.png,A-4-I-1.png,left,right,7154.0,8802.0
curE056a,28,Medium,1.0,exploration,2,2414,4,1,1,2,0,574,462,1064,0,3,1,1,1,0,574,498,1112,2,O-2-J-2.png,O-3-H-2.png,O-2-J-2.png,left,left,19358.0,22554.0
curE056a,28,Medium,1.0,decision,2,10038,2,0,0,2,0,0,0,224,0,1,0,0,1,0,0,0,262,0,O-2-J-2.png,O-3-H-2.png,O-2-J-2.png,left,left,22556.0,23486.0
curE056a,30,Medium,0.0,exploration,3,3198,9,4,2,2,1,1186,374,822,134,4,2,1,1,0,1272,446,874,3,A-1-D-2.png,A-2-F-3.png,A-2-F-3.png,left,right,1700.0,4744.0
curE056a,30,Medium,0.0,decision,3,932,3,2,0,1,0,466,0,362,0,2,1,0,1,0,466,0,362,1,A-1-D-2.png,A-2-F-3.png,A-2-F-3.png,left,right,4746.0,6176.0
curE056a,38,Easy,0.0,exploration,3,12862,11,9,1,1,0,4666,710,440,0,2,2,0,0,0,5024,774,0,1,O-1-C-3.png,A-4-I-2.png,A-4-I-2.png,left,right,2244.0,6774.0
curE056a,38,Easy,0.0,decision,3,5080,8,0,0,8,0,0,0,2750,0,1,0,0,1,0,0,0,3014,0,O-1-C-3.png,A-4-I-2.png,A-4-I-2.png,left,right,6776.0,11006.0
curE056a,40,Easy,1.0,exploration,3,4532,3,2,0,0,1,954,0,0,142,1,1,0,0,0,1014,0,0,1,O-4-B-2.png,V-4-A-4.png,O-4-B-2.png,left,left,1592.0,8554.0
curE056a,40,Easy,1.0,decision,3,4232,5,2,0,3,0,372,0,2348,0,3,1,0,2,0,400,0,2414,1,O-4-B-2.png,V-4-A-4.png,O-4-B-2.png,left,left,8556.0,11604.0
curE056a,43,Easy,0.0,exploration,3,6964,13,6,6,1,0,2170,1372,472,0,4,2,2,0,0,2460,1588,550,3,O-1-D-2.png,F-4-E-2.png,F-4-E-2.png,left,right,2194.0,13654.0
curE056a,43,Easy,0.0,decision,3,3050,5,1,0,4,0,466,0,2304,0,1,0,0,1,0,540,0,2506,0,O-1-D-2.png,F-4-E-2.png,F-4-E-2.png,left,right,13656.0,20602.0
curE058a,11,Easy,1.0,exploration,3,6646,12,0,8,3,1,0,4002,740,102,6,0,4,2,0,0,4298,794,1,O-3-B-4.png,F-2-G-2.png,F-2-G-2.png,right,right,1696.0,4942.0
curE058a,11,Easy,1.0,decision,3,584,2,0,2,0,0,0,482,0,0,1,0,1,0,0,0,482,0,1,O-3-B-4.png,F-2-G-2.png,F-2-G-2.png,right,right,4944.0,6492.0
curE058a,13,Easy,1.0,exploration,3,13462,31,4,25,2,0,678,8924,440,130,2,0,2,0,0,964,9938,612,1,F-4-E-2.png,A-2-F-2.png,A-2-F-2.png,right,right,1520.0,6250.0
curE058a,13,Easy,1.0,decision,3,1066,2,0,1,1,0,0,406,484,0,1,0,0,1,0,0,444,484,0,F-4-E-2.png,A-2-F-2.png,A-2-F-2.png,right,right,6252.0,9682.0
curE058a,15,Medium,1.0,exploration,3,3248,8,2,4,2,0,606,1038,970,0,3,1,1,1,0,666,1298,1038,2,A-2-F-3.png,A-3-E-2.png,A-3-E-2.png,right,right,1584.0,3914.0
curE058a,15,Medium,1.0,decision,3,1550,3,0,2,1,0,0,482,956,0,2,0,1,1,0,0,482,956,1,A-2-F-3.png,A-3-E-2.png,A-3-E-2.png,right,right,3916.0,5664.0
curE058a,18,Hard,0.0,exploration,3,4732,10,4,4,2,0,1650,922,1354,18,4,1,2,1,0,1854,1054,1428,2,A-4-I-1.png,A-4-E-3.png,A-4-I-1.png,right,left,1536.0,5380.0
curE058a,18,Hard,0.0,decision,3,3432,6,0,1,2,3,0,278,1494,896,2,0,1,1,0,0,278,1562,1,A-4-I-1.png,A-4-E-3.png,A-4-I-1.png,right,left,5382.0,7446.0
curE058a,19,Medium,0.0,exploration,2,3482,7,0,2,4,1,0,750,1526,154,2,0,1,1,0,0,816,1312,1,F-1-A-1.png,F-2-G-1.png,F-2-G-1.png,left,right,1598.0,7458.0
curE058a,19,Medium,0.0,decision,2,10038,23,0,0,22,1,0,0,3392,104,1,0,0,1,0,0,0,4498,0,F-1-A-1.png,F-2-G-1.png,F-2-G-1.png,left,right,7460.0,8308.0
curE058a,21,Medium,1.0,exploration,3,2332,7,0,2,5,0,0,272,960,0,2,0,0,2,0,0,308,1072,0,V-2-A-4.png,V-4-F-1.png,V-2-A-4.png,left,left,1460.0,13370.0
curE058a,21,Medium,1.0,decision,3,1750,5,0,0,3,2,0,0,1012,256,1,0,0,1,0,0,0,1154,0,V-2-A-4.png,V-4-F-1.png,V-2-A-4.png,left,left,13372.0,16920.0
curE058a,23,Hard,0.0,exploration,3,2412,1,0,0,1,0,0,0,100,0,1,0,0,1,0,0,0,100,0,O-3-B-4.png,O-3-H-1.png,O-3-B-4.png,right,left,1516.0,3978.0
curE058a,23,Hard,0.0,decision,3,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O-3-B-4.png,O-3-H-1.png,O-3-B-4.png,right,left,3980.0,5344.0
curE058a,31,Medium,0.0,exploration,3,9494,21,11,8,2,0,4224,2070,302,0,6,4,1,1,0,4522,2410,370,2,A-1-D-1.png,A-4-F-4.png,A-4-F-4.png,left,right,1536.0,8914.0
curE058a,31,Medium,0.0,decision,3,616,1,0,1,0,0,0,372,0,0,1,0,1,0,0,0,458,0,1,A-1-D-1.png,A-4-F-4.png,A-4-F-4.png,left,right,8916.0,17310.0
curE058a,32,Medium,1.0,exploration,2,6464,6,0,3,3,0,0,976,858,0,2,0,1,1,0,0,1060,782,1,F-1-A-4.png,F-2-G-4.png,F-1-A-4.png,left,left,1456.0,6318.0
curE058a,32,Medium,1.0,decision,2,10038,14,0,0,14,0,0,0,3770,0,1,0,0,1,0,0,0,4706,0,F-1-A-4.png,F-2-G-4.png,F-1-A-4.png,left,left,6320.0,6934.0
curE058a,40,Medium,1.0,exploration,3,7380,17,6,9,1,1,1698,3050,462,186,5,2,3,0,0,1954,3342,530,3,V-1-G-2.png,V-3-B-1.png,V-3-B-1.png,right,right,1714.0,7738.0
curE058a,40,Medium,1.0,decision,3,8396,10,1,0,9,0,454,0,3578,0,2,0,0,2,0,518,0,3976,0,V-1-G-2.png,V-3-B-1.png,V-3-B-1.png,right,right,7740.0,13088.0
curE058a,45,Medium,1.0,exploration,2,3348,5,3,1,1,0,868,628,178,0,3,1,1,1,0,910,628,178,2,O-2-G-4.png,O-4-J-3.png,O-4-J-3.png,right,right,1500.0,9674.0
curE058a,45,Medium,1.0,decision,2,10040,6,0,0,6,0,0,0,2018,0,1,0,0,1,0,0,0,2480,0,O-2-G-4.png,O-4-J-3.png,O-4-J-3.png,right,right,9676.0,16888.0
curE058a,46,Medium,0.0,exploration,3,14276,21,6,12,2,1,1648,5558,678,184,7,2,4,1,0,1908,6092,404,3,A-1-C-3.png,A-4-F-4.png,A-1-C-3.png,right,left,1534.0,3964.0
curE058a,46,Medium,0.0,decision,3,3598,10,2,2,6,0,862,244,1712,0,4,1,1,2,0,918,268,1954,2,A-1-C-3.png,A-4-F-4.png,A-1-C-3.png,right,left,3966.0,6596.0
curE058a,48,Easy,0.0,exploration,3,3032,7,3,2,2,0,520,556,378,0,2,1,1,0,0,610,588,490,2,F-2-G-4.png,V-1-B-3.png,F-2-G-4.png,right,left,1680.0,13856.0
curE058a,48,Easy,0.0,decision,3,4232,8,0,1,7,0,0,202,2354,0,2,0,1,1,0,0,202,2862,1,F-2-G-4.png,V-1-B-3.png,F-2-G-4.png,right,left,13858.0,19404.0
curE062a,7,Easy,0.0,exploration,3,3082,7,3,2,2,0,766,1326,368,0,3,1,1,1,0,886,1398,468,2,A-1-I-4.png,F-1-A-2.png,A-1-I-4.png,right,left,1408.0,4488.0
curE062a,7,Easy,0.0,decision,3,7766,13,1,2,10,0,186,462,5904,0,4,1,1,2,0,196,514,6522,2,A-1-I-4.png,F-1-A-2.png,A-1-I-4.png,right,left,4490.0,12254.0
curE062a,8,Easy,0.0,exploration,3,5064,11,6,4,1,0,2076,1634,474,0,7,3,4,0,0,2236,1670,540,3,V-1-G-2.png,O-4-B-1.png,V-1-G-2.png,right,left,1262.0,6324.0
curE062a,8,Easy,0.0,decision,3,7864,15,1,1,12,1,284,484,4610,114,4,1,0,3,0,284,534,5238,1,V-1-G-2.png,O-4-B-1.png,V-1-G-2.png,right,left,6326.0,14188.0
curE062a,11,Easy,1.0,exploration,3,16594,28,14,12,2,0,3702,5482,290,0,12,5,5,2,0,4068,5674,290,5,V-2-A-4.png,A-4-I-1.png,V-2-A-4.png,left,left,3744.0,20336.0
curE062a,11,Easy,1.0,decision,3,4298,3,0,0,3,0,0,0,350,0,1,0,0,1,0,0,0,418,0,V-2-A-4.png,A-4-I-1.png,V-2-A-4.png,left,left,20338.0,24634.0
curE062a,12,Easy,1.0,exploration,3,2332,7,2,3,1,1,420,812,514,108,2,1,1,0,0,480,898,0,2,O-2-J-2.png,F-2-G-1.png,F-2-G-1.png,right,right,1270.0,3600.0
curE062a,12,Easy,1.0,decision,3,1934,5,0,1,4,0,0,464,1124,0,1,0,0,1,0,0,536,1392,0,O-2-J-2.png,F-2-G-1.png,F-2-G-1.png,right,right,3602.0,5534.0
curE062a,13,Medium,0.0,exploration,3,7846,14,9,4,1,0,5166,1110,468,0,9,5,4,0,0,5326,1110,540,5,O-1-I-4.png,O-3-H-1.png,O-3-H-1.png,left,right,1512.0,9356.0
curE062a,13,Medium,0.0,decision,3,1416,3,1,0,2,0,542,0,812,2,1,0,0,1,0,542,0,872,0,O-1-I-4.png,O-3-H-1.png,O-3-H-1.png,left,right,9358.0,10772.0
curE062a,14,Medium,0.0,exploration,3,2332,4,1,2,1,0,176,1220,482,0,2,1,1,0,0,176,1318,546,2,F-2-G-4.png,F-1-A-2.png,F-1-A-2.png,left,right,1460.0,3790.0
curE062a,14,Medium,0.0,decision,3,600,2,2,0,0,0,488,0,0,0,1,1,0,0,0,488,0,0,1,F-2-G-4.png,F-1-A-2.png,F-1-A-2.png,left,right,3792.0,4390.0
curE062a,15,Easy,1.0,exploration,3,5126,12,6,4,2,0,2510,1280,412,0,5,2,2,1,0,2710,1362,490,3,F-3-H-3.png,O-2-J-2.png,F-3-H-3.png,left,left,1466.0,6590.0
curE062a,15,Easy,1.0,decision,3,1234,3,1,0,2,0,474,0,508,0,1,0,0,1,0,538,0,608,0,F-3-H-3.png,O-2-J-2.png,F-3-H-3.png,left,left,6592.0,7824.0
curE062a,16,Easy,1.0,exploration,3,5282,9,5,3,1,0,3352,606,478,0,2,1,1,0,0,3630,740,540,2,V-3-B-2.png,F-4-E-4.png,F-4-E-4.png,right,right,1460.0,6740.0
curE062a,16,Easy,1.0,decision,3,566,2,0,2,0,0,0,468,0,0,1,0,1,0,0,0,468,0,1,V-3-B-2.png,F-4-E-4.png,F-4-E-4.png,right,right,6742.0,7306.0
curE062a,17,Medium,0.0,exploration,3,3830,11,5,5,1,0,1478,1158,472,0,4,2,2,0,0,1642,1326,532,3,V-1-A-4.png,V-4-G-3.png,V-4-G-3.png,left,right,1460.0,5288.0
curE062a,17,Medium,0.0,decision,3,9898,15,3,1,9,2,618,196,4938,334,5,2,1,2,0,424,196,5322,3,V-1-A-4.png,V-4-G-3.png,V-4-G-3.png,left,right,5290.0,15186.0
curE062a,22,Medium,1.0,exploration,3,3128,7,3,1,3,0,1466,202,768,0,4,2,1,1,0,1546,202,880,3,V-1-A-4.png,V-3-G-4.png,V-3-G-4.png,right,right,3032.0,6792.0
curE062a,22,Medium,1.0,decision,3,1750,5,2,0,3,0,440,0,1054,0,2,1,0,1,0,464,0,1164,1,V-1-A-4.png,V-3-G-4.png,V-3-G-4.png,right,right,6794.0,12990.0
curE062a,23,Medium,1.0,exploration,3,3762,9,4,4,1,0,1174,1196,450,0,4,2,2,0,0,1294,1322,526,3,V-2-B-3.png,V-4-F-1.png,V-4-F-1.png,right,right,1460.0,7022.0
curE062a,23,Medium,1.0,decision,3,6198,12,0,1,11,0,0,116,3670,0,4,0,1,3,0,0,116,4144,1,V-2-B-3.png,V-4-F-1.png,V-4-F-1.png,right,right,7024.0,8490.0
curE062a,24,Hard,0.0,exploration,3,5564,15,7,5,2,1,1598,2128,402,126,6,2,3,1,0,1822,2204,468,3,O-1-D-1.png,O-1-C-3.png,O-1-D-1.png,right,left,1464.0,13390.0
curE062a,24,Hard,0.0,decision,3,1468,4,0,1,3,0,0,462,802,0,1,0,0,1,0,0,536,928,0,O-1-D-1.png,O-1-C-3.png,O-1-D-1.png,right,left,13392.0,18752.0
curE062a,25,Hard,0.0,exploration,3,11928,18,7,10,1,0,1854,2946,204,0,9,5,3,1,0,1990,3364,204,4,F-3-G-4.png,F-3-A-1.png,F-3-A-1.png,left,right,1534.0,6746.0
curE062a,25,Hard,0.0,decision,3,5362,7,0,2,5,0,0,280,2028,0,2,0,1,1,0,0,316,2214,1,F-3-G-4.png,F-3-A-1.png,F-3-A-1.png,left,right,6748.0,10944.0
curE062a,27,Medium,1.0,exploration,3,5214,7,2,4,1,0,820,1056,304,0,4,1,2,1,0,888,1156,304,3,V-1-G-1.png,V-2-H-1.png,V-1-G-1.png,left,left,1428.0,5240.0
curE062a,27,Medium,1.0,decision,3,4198,7,1,0,6,0,342,0,3286,0,2,1,0,1,0,342,0,3628,1,V-1-G-1.png,V-2-H-1.png,V-1-G-1.png,left,left,5242.0,14622.0
curE062a,29,Hard,0.0,exploration,3,3814,11,5,2,4,0,1430,506,970,0,6,3,1,2,0,1502,542,1112,2,O-4-H-4.png,O-4-B-1.png,O-4-B-1.png,left,right,6650.0,10658.0
curE062a,29,Hard,0.0,decision,3,9382,16,2,0,14,0,536,0,6296,0,3,1,0,2,0,606,0,7000,1,O-4-H-4.png,O-4-B-1.png,O-4-B-1.png,left,right,10660.0,12092.0
curE063a,7,Easy,1.0,exploration,3,7912,17,3,11,3,0,1182,4324,1118,0,8,3,4,1,0,1182,4724,1242,7,A-2-F-3.png,O-1-D-1.png,A-2-F-3.png,left,left,1488.0,9398.0
curE063a,7,Easy,1.0,decision,3,1466,3,1,0,2,0,532,0,876,10,1,0,0,1,0,532,0,924,0,A-2-F-3.png,O-1-D-1.png,A-2-F-3.png,left,left,9400.0,10864.0
curE063a,8,Easy,1.0,exploration,3,3740,7,3,1,3,0,1266,876,844,0,4,1,1,2,0,1394,876,906,2,V-2-H-1.png,A-1-C-3.png,A-1-C-3.png,right,right,1462.0,5200.0
curE063a,8,Easy,1.0,decision,3,1640,5,0,2,2,1,2,418,750,92,2,0,1,1,0,0,478,566,1,V-2-H-1.png,A-1-C-3.png,A-1-C-3.png,right,right,5202.0,6840.0
curE063a,9,Medium,1.0,exploration,3,11018,24,9,11,3,1,3316,4840,730,130,10,4,4,2,0,3674,5296,788,8,V-3-B-1.png,V-1-A-4.png,V-1-A-4.png,right,right,1462.0,12478.0
curE063a,9,Medium,1.0,decision,3,3010,7,0,2,5,0,0,394,1832,0,2,0,1,1,0,0,476,2100,1,V-3-B-1.png,V-1-A-4.png,V-1-A-4.png,right,right,12480.0,15488.0
curE063a,10,Medium,1.0,exploration,3,2728,5,2,2,1,0,1218,390,484,0,2,1,1,0,0,1318,448,534,2,V-4-G-3.png,V-2-H-1.png,V-2-H-1.png,right,right,1512.0,4238.0
curE063a,10,Medium,1.0,decision,3,1566,4,0,1,3,0,0,478,788,0,1,0,0,1,0,0,534,936,0,V-4-G-3.png,V-2-H-1.png,V-2-H-1.png,right,right,4240.0,5804.0
curE063a,11,Hard,0.0,exploration,3,11690,22,9,12,1,0,3286,4976,462,168,10,4,6,0,0,3526,5276,544,5,O-1-C-3.png,O-1-D-1.png,O-1-C-3.png,right,left,1470.0,13158.0
curE063a,11,Hard,0.0,decision,3,2216,4,0,1,3,0,0,472,1528,0,1,0,0,1,0,0,530,1674,0,O-1-C-3.png,O-1-D-1.png,O-1-C-3.png,right,left,13160.0,15374.0
curE063a,12,Hard,1.0,exploration,3,18496,23,4,17,2,0,686,7738,526,0,5,2,3,0,0,808,8326,636,3,F-3-H-3.png,F-3-A-2.png,F-3-A-2.png,right,right,1594.0,20088.0
curE063a,12,Hard,1.0,decision,3,5062,3,0,1,2,0,0,138,762,0,2,0,1,1,0,0,138,830,1,F-3-H-3.png,F-3-A-2.png,F-3-A-2.png,right,right,20090.0,25150.0
curE063a,17,Hard,0.0,exploration,3,2330,6,2,2,2,0,542,304,776,0,3,1,1,1,0,618,358,856,2,F-3-A-2.png,F-3-H-3.png,F-3-A-2.png,right,left,1466.0,3794.0
curE063a,17,Hard,0.0,decision,3,1232,3,0,1,2,0,0,482,506,0,1,0,0,1,0,0,532,620,0,F-3-A-2.png,F-3-H-3.png,F-3-A-2.png,right,left,3796.0,5026.0
curE063a,20,Hard,1.0,exploration,3,3848,8,3,3,1,1,972,1332,422,188,3,1,1,1,0,1054,1454,422,2,V-4-G-3.png,V-4-F-1.png,V-4-F-1.png,right,right,8542.0,12388.0
curE063a,20,Hard,1.0,decision,3,1534,1,0,1,0,0,0,322,0,0,1,0,1,0,0,0,322,0,1,V-4-G-3.png,V-4-F-1.png,V-4-F-1.png,right,right,12390.0,13922.0
